id;nazwa;info_zab;cena
"51008";"Oki C824/834/844 drum 46857506 magenta OPC";"0.0";"0.0"
"51007";"Oki C824/834/844 drum 46857507 cyan OPC";"0.0";"0.0"
"51006";"Oki C824/834/844 drum 46857508 black OPC";"0.0";"0.0"
"48670";"Oki C824/C834/C844 toner 47095701 yellow";"0.0";"0.0"
"48669";"Oki C824/C834/C844 toner 47095702 magent";"0.0";"0.0"
"48668";"Oki C824/C834/C844 toner 47095703 cyan";"0.0";"0.0"
"48667";"Oki C824/C834/C844 toner 47095704 black";"0.0";"0.0"
"47751";"Oki C831 toner 44844505 yellow";"0.0";"0.0"
"47750";"Oki C831 toner 44844506 magenta";"0.0";"0.0"
"47749";"Oki C831 toner 44844507 cyan";"0.0";"0.0"
"47878";"Oki C831 toner 44844508 black";"0.0";"0.0"
"48462";"Oki C853/C873 toner  black BIG";"ZB";"0.0"
"39966";"Oki C9200/9300 drum CMYK OPC";"ZB";"0.0"
"39967";"Oki C9200/9300 toner CMYK";"ZB";"0.0"
"39885";"Oki C931 drum 45103713 yellow OPC";"ZB";"0.0"
"39877";"Oki C931 drum 45103714 magenta OPC";"ZB";"0.0"
"39820";"Oki C931 drum 45103715 cmyk OPC";"ZB";"0.0"
"39965";"Oki C931 drum 45103716 black OPC";"ZB";"0.0"
"39803";"Oki C931 toner 45536413 yellow";"ZB";"0.0"
"39792";"Oki C931 toner 45536414 magenta";"ZB";"0.0"
"39768";"Oki C931 toner 45536415 cyan";"ZB";"0.0"
"39964";"Oki C931 toner 45536416 black";"ZB";"0.0"
"40010";"Oki C9600 drum 42918105 yellow OPC";"0.0";"0.0"
"40004";"Oki C9600 drum 42918106 magenta OPC";"0.0";"0.0"
"39959";"Oki C9600 drum 42918107 cyan OPC";"0.0";"0.0"
"47837";"Oki C9600 drum 42918108 black OPC";"0.0";"0.0"
"39958";"Oki C9600 toner 42918913 yellow";"0.0";"0.0"
"39940";"Oki C9600 toner 42918914 magenta";"0.0";"0.0"
"39937";"Oki C9600 toner 42918915 cyan";"0.0";"0.0"
"39780";"Oki C9600 toner 42918916 black";"0.0";"0.0"
"47956";"Oki MC760 drum 45395701 yellow OPC";"0.0";"0.0"
"47955";"Oki MC760 drum 45395702 magenta OPC";"0.0";"0.0"
"47954";"Oki MC760 drum 45395703 cyan OPC";"0.0";"0.0"
"47876";"Oki MC760 drum 45395704 black OPC";"0.0";"0.0"
"24958";"Oki MC760 toner 45396301 yellow";"ZB";"0.0"
"47953";"Oki MC760 toner 45396302 magenta";"ZB";"0.0"
"47952";"Oki MC760 toner 45396303 cyan";"ZB";"0.0"
